"uid","year","pct","ser_num","datestop","timestop","recstat","inout","trhsloc","perobs","crimsusp","perstop","typeofid","explnstp","othpers","arstmade","arstoffn","sumissue","sumoffen","compyear","comppct","offunif","officrid","frisked","searched","contrabn","adtlrept","pistol","riflshot","asltweap","knifcuti","machgun","othrweap","pf_hands","pf_wall","pf_grnd","pf_drwep","pf_ptwep","pf_baton","pf_hcuff","pf_pepsp","pf_other","radio","ac_rept","ac_inves","rf_vcrim","rf_othsw","ac_proxm","rf_attir","cs_objcs","cs_descr","cs_casng","cs_lkout","rf_vcact","cs_cloth","cs_drgtr","ac_evasv","ac_assoc","cs_furtv","rf_rfcmp","ac_cgdir","rf_verbl","cs_vcrim","cs_bulge","cs_other","ac_incid","ac_time","rf_knowl","ac_stsnd","ac_other","sb_hdobj","sb_outln","sb_admis","sb_other","repcmd","revcmd","rf_furt","rf_bulg","offverb","offshld","forceuse","sex","race","dob","age","ht_feet","ht_inch","weight","haircolr","eyecolor","build","othfeatr","addrtyp","rescode","premtype","premname","addrnum","stname","stinter","crossst","aptnum","city","state","zip","addrpct","sector","beat","post","xcoord","ycoord","dettypcm","linecm","detailcm","monthstop","daystop","yearstop","hourstop","minutestop","lng","lat","unix_time","X","ntaname","ntacode"
"I36",2011,42,8,1012011,30,"A","O","P",2,"FEL",5,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",42,138,"Y","N"," "," ",NA,"M","B",11091985,25,5,6,150,"BK","BK","T"," ","R",NA,NA,"STREET"," "," ","EAST 165 STREET","PROSPECT AVENUE",NA,"BRONX",NA,NA,42,"H"," ",NA,1011982,239520,"CM",1,20,1,1,2011,0,30,-73.899799,40.824059,1293859800,35,"Longwood","BX33"
"I37",2011,79,61,1012011,30,"1","I","T",2,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",868,868,"Y","N"," "," ",NA,"M","B",12311900,19,5,0,175,"BA","BK","M"," ","R",NA,NA,"N/B STAIRWAY"," "," ","FULTON STREET","FRANKLIN AVENUE",NA,"BROOKLYN",NA,NA,79,"M","1",NA,996546,187436,"CM",1,85,1,1,2011,0,30,-73.955667,40.681136,1293859800,36,"Clinton Hill","BK69"
"I38",2011,70,18,1012011,30,"A","I","P",1,"FEL",1,"P","Y","N","Y","CPW2","N"," ",0,0,"Y"," ","Y","N","Y","N","N","N","N","N","N","N","Y","N","Y","N","Y","N","Y","N","N","Y","Y","N","Y","N","Y","N","Y","N","N","N","Y","Y","N","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","N","N","N","N","N",70,70,"Y","N"," "," ",NA,"M","B",12311900,27,5,2,215,"BK","BK","M"," ","R",NA,NA,"RESIDENTIAL","612","OCEAN AVENUE","ALBEMARLE ROAD","TENNIS COURT",NA,"BROOKLYN",NA,NA,70,"I","22",NA,995181,175327,"CM",1,20,1,1,2011,0,30,-73.960608,40.647901,1293859800,37,"Flatbush","BK42"
"I39",2011,88,117,1012011,30,"A","O","P",3,"CPW",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N",88,88,"Y","N"," "," ",NA,"M","B",12311900,22,5,7,175,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","MYRTLE AVENUE","ADELPHI STREET",NA,"BROOKLYN",NA,NA,88,"G"," ",NA,992050,191833,"CM",1,20,1,1,2011,0,30,-73.971872,40.69321,1293859800,38,"Fort Greene","BK68"
"I40",2011,113,14,1012011,30,"A","O","P",1,"ROBBERY",1,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","Y","Y","N","N","Y","N","Y","N","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",113,113,"Y","N"," "," ",NA,"M","B",12311900,20,5,9,160,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","111 AVENUE","156 STREET",NA,"QUEENS",NA,NA,113,"M"," ",NA,1041696,190608,"CM",1,85,1,1,2011,0,30,-73.792855,40.689665,1293859800,39,"South Jamaica","QN01"
"I41",2011,115,48,1012011,30,"A","O","P",1,"FEL",4,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",115,115,"Y","N"," "," ",NA,"M","Q",4201990,20,5,6,150,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","25 AVENUE","85 STREET",NA,"QUEENS",NA,NA,115,"C"," ",NA,1016400,217406,"CM",1,85,1,1,2011,0,30,-73.883942,40.763347,1293859800,40,"Jackson Heights","QN28"
"I42",2011,115,47,1012011,30,"A","O","P",1,"FEL",4,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",115,115,"Y","N"," "," ",NA,"M","Q",7161991,19,5,8,160,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","25 AVENUE","85 STREET",NA,"QUEENS",NA,NA,115,"D"," ",NA,1016400,217406,"CM",1,85,1,1,2011,0,30,-73.883942,40.763347,1293859800,41,"Jackson Heights","QN28"
"I43",2011,115,33,1012011,30,"A","O","P",7,"FEL",10,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","Y","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",115,115,"Y","N","V","S",NA,"M","Q",10151988,22,5,7,150,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","ROOSEVELT AVENUE","97 STREET",NA,"QUEENS",NA,NA,115,"H"," ",NA,1020697,212281,"CM",1,85,1,1,2011,0,30,-73.868458,40.749263,1293859800,42,"North Corona","QN26"
"I44",2011,115,34,1012011,30,"A","O","P",2,"FEL",10,"P","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",115,115,"Y","N","V","S",NA,"M","Q",10231990,20,5,5,140,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","ROOSEVELT AVENUE","93 STREET",NA,"QUEENS",NA,NA,115,"H"," ",NA,1019245,212080,"CM",1,85,1,1,2011,0,30,-73.873699,40.748717,1293859800,43,"Elmhurst","QN29"
"I45",2011,100,8,1012011,40,"A","O","P",2,"CPW",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","N",100,100,"Y","N"," ","S",NA,"M","B",8141984,26,5,11,175,"BK","BR","T"," ","R",NA,NA," ","202","BEACH 116 STREE","BEACH CHANNEL DRIVE","ROCKAWAY BEACH BOULEVA",NA,"QUEENS",NA,NA,100,"D","6",21,1029463,150591,"CM",1,20,1,1,2011,0,40,-73.837234,40.579898,1293860400,44,"Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","QN10"
"I46",2011,5,5,1012011,40,"1","O","P",12,"CRIMINAL MISCHIEF",10,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",5,5,"N","N"," "," ",NA,"M","W",12311900,16,6,0,140,"BA","HA","M"," ","R",NA,NA,"STREET"," "," ","BROADWAY","EAST HOUSTON STREET",NA,"MANHATTAN",NA,NA,5,"E"," ",NA,985145,203571,"CM",1,23,1,1,2011,0,40,-73.99677,40.725431,1293860400,45,"SoHo-TriBeCa-Civic Center-Little Italy","MN24"
"I47",2011,108,13,1012011,42,"1","O","P",3,"GLA",6,"P","Y","N","N"," ","Y","DISCON",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",108,108,"Y","N"," "," ",NA,"M","A",2251981,29,5,10,180,"BK","BR","M"," ","R",NA,NA,"SIDEWALK","37-11","57 STREET","38 AVENUE","37 AVENUE",NA,"QUEENS",NA,NA,108,"F"," ",NA,1010462,212529,"CM",1,46,1,1,2011,0,42,-73.905396,40.74998,1293860520,46,"Woodside","QN63"
"I48",2011,73,4,1012011,43,"1","I","H",1,"FEL",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","N",802,802,"Y","Y"," "," ",NA,"M","B",12311900,19,5,7,140,"BK","BR","M"," ","R",NA,NA,"LOBBY","290","STONE AVENUE","GLENMORE AVENUE","LIBERTY AVENUE",NA,"BROOKLYN",NA,NA,73,"H","8",NA,1009902,184191,"CM",1,20,1,1,2011,0,43,-73.907525,40.672201,1293860580,47,"Brownsville","BK81"
"I49",2011,109,1,1012011,45,"A","O","P",1,"GLA",5,"P","Y","N","N"," ","Y","URINATION IN PUBLI",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",109,109,"N","N"," "," ",NA,"M","A",6191975,35,5,7,160,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","41 AVENUE","FULLER PLACE",NA,"QUEENS",NA,NA,109,"E"," ",NA,1029890,214523,"CM",1,46,1,1,2011,0,45,-73.835264,40.755374,1293860700,48,"Flushing","QN22"
"I50",2011,73,485,1012011,45,"1","I","H",1,"CPW",2,"V","Y","N","Y","265.02","N"," ",0,0,"Y"," ","Y","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N",73,73,"N","Y"," "," ",NA,"M","B",6271990,20,5,6,160,"BK","BR","Z"," ","R",NA,NA,"HALLWAY","1400","EAST NEW YORK A","HERZL STREET","STRAUSS STREET",NA,"BROOKLYN",NA,NA,73,"G","7",NA,1007579,183413,"CM",1,20,1,1,2011,0,45,-73.915902,40.670072,1293860700,49,"Brownsville","BK81"
"I51",2011,40,156,1012011,45,"1","O","H",2,"ASSAULT, CPW",5,"P","Y","Y","Y","265.03","N"," ",0,0,"Y"," ","Y","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N",807,807,"N","N"," "," ",NA,"M","B",9221976,34,5,6,150,"BR","BR","M"," ","R",NA,NA,"STREET","281","EAST 153 STREET","COURTLANDT AVENUE","MORRIS AVENUE",NA,"BRONX",NA,NA,40,"G","1",NA,1006150,238054,"CM",1,9,1,1,2011,0,45,-73.920876,40.820051,1293860700,50,"Melrose South-Mott Haven North","BX34"
"I52",2011,75,417,1012011,45,"A","O","P",1,"CPW",1,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","Y","N","N","Y","N","Y","N","Y","N","Y","N","N","Y","N","Y","N","N","Y","N","N","N",75,75,"Y","N","V","S",NA,"M","B",11201995,15,5,6,120,"BK","BR","M"," ","R",NA,NA,"SIDEWALK"," "," ","LIVONIA AVENUE","WILLIAMS AVENUE",NA,"BROOKLYN",NA,NA,75,"F"," ",NA,1012615,181279,"CM",1,20,1,1,2011,0,45,-73.897757,40.6642,1293860700,51,"East New York (Pennsylvania Ave)","BK85"
"I53",2011,40,155,1012011,45,"1","O","H",2,"ASSAULT",5,"P","Y","Y","Y","120.00/ CPCS 3","N"," ",0,0,"Y"," ","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N",807,807,"N","N"," "," ",NA,"M","B",12191983,27,5,7,150,"BR","BR","M"," ","R",NA,NA,"STREET","281","EAST 153 STREET","COURTLANDT AVENUE","MORRIS AVENUE",NA,"BRONX",NA,NA,40,"G","1",NA,1006150,238054,"CM",1,9,1,1,2011,0,45,-73.920876,40.820051,1293860700,52,"Melrose South-Mott Haven North","BX34"
"I54",2011,25,19,1012011,45,"1","I","H",3,"FEL",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",833,833,"Y","N"," "," ",NA,"M","B",12311900,14,5,5,125,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","MADISON AVENUE","EAST 132 STREET",NA,"MANHATTAN",NA,NA,25,"E"," ",NA,1001577,234452,"CM",1,20,1,1,2011,0,45,-73.937407,40.810175,1293860700,53,"Central Harlem North-Polo Grounds","MN03"
"I55",2011,75,1371,1012011,45,"A","O","P",1,"MISD",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",75,75,"Y","N"," "," ",NA,"M","B",12311900,23,5,6,175,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","PITKIN AVENUE","WYONA STREET",NA,"BROOKLYN",NA,NA,75,"G"," ",NA,1013924,184237,"CM",1,20,1,1,2011,0,45,-73.893026,40.672314,1293860700,54,"East New York","BK82"
"I56",2011,101,18,1012011,46,"A","O","P",1,"FELONY",5,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",101,101,"Y","N"," "," ",NA,"M","B",4131992,18,5,11,150,"BK","BR","T"," ","R",NA,NA,"STREET"," ","BEACH 22 STREET","NEW HAVEN AVENUE","BROOKHAVEN AVENUE",NA,"QUEENS",NA,NA,101,"D"," ",NA,1051989,157907,"CM",1,20,1,1,2011,0,46,-73.756068,40.599835,1293860760,55,"Far Rockaway-Bayswater","QN15"
"I57",2011,101,19,1012011,46,"A","O","P",1,"FELONY",2,"P","Y","Y","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N",101,101,"Y","N"," "," ",NA,"M","B",11191993,17,5,10,160,"BK","BR","T"," ","R",NA,NA,"STREET"," ","BEACH 22 STREET","NEW HAVEN AVENUE","BROOKHAVEN AVENUE",NA,"QUEENS",NA,NA,101,"D"," ",NA,1051989,157907,"CM",1,20,1,1,2011,0,46,-73.756068,40.599835,1293860760,56,"Far Rockaway-Bayswater","QN15"
"I58",2011,23,263,1012011,47,"1","O","H",1,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N","N","N",805,805,"Y","N"," "," ",NA,"M","B",12311900,15,5,9,150,"BK","BR","M"," ","R",NA,NA,"STREET"," ","EAST 103 STREET","MADISON AVENUE","5 AVENUE",NA,"MANHATTAN",NA,NA,23,"C"," ",NA,997396,227954,"CM",1,20,1,1,2011,0,47,-73.952523,40.792347,1293860820,57,"park-cemetery-etc-Manhattan","MN99"
"I59",2011,42,1,1012011,50,"A","O","P",1,"FEL",5,"R","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",42,42,"N","N"," "," ",NA,"M","B",6121992,18,5,8,140,"BK","BR","T"," ","R",NA,NA,"SIDEWALK"," "," ","PROSPECT AVENUE","FREEMAN STREET",NA,"BRONX",NA,NA,42,"E"," ",NA,1012706,241820,"CM",1,20,1,1,2011,0,50,-73.897173,40.830369,1293861000,58,"Morrisania-Melrose","BX35"
"I60",2011,101,14,1012011,50,"1","I","H",2,"MISD",5,"V","Y","N","N"," ","N"," ",0,0,"N"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N",101,101,"Y","N","V","S",NA,"M","B",10271993,16,5,11,160,"BK","BR","T"," ","R",NA,NA,"41ST HOUSES","453","BEACH 40 STREET","DEAD END","BEACH CHANNEL DRIVE",NA,"QUEENS",NA,NA,101,"F"," ",53,1047413,156800,"CM",1,31,1,1,2011,0,50,-73.772557,40.59683,1293861000,59,"Hammels-Arverne-Edgemere","QN12"
"I61",2011,88,152,1012011,50,"1","O","H",1,"CPW",8,"P","Y","N","N"," ","Y","10-125(2B)",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","Y","N","N","N","N","N","N","N",88,88,"Y","N"," "," ",NA,"M","B",11011976,34,5,9,180,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","NORTH ELLIOTT WALK","AUBURN PLACE",NA,"BROOKLYN",NA,NA,88,"J"," ",NA,990633,192242,"CM",1,20,1,1,2011,0,50,-73.976981,40.694334,1293861000,60,"Fort Greene","BK68"
"I62",2011,30,22,1012011,52,"1","I","T",5,"GRAND LARCENY",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","Y","N","Y","Y","Y","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",862,862,"Y","N"," "," ",NA,"M","B",11251960,50,6,0,155,"BK","BR","M"," ","R",NA,NA,"SUBWAY"," "," ","SAINT NICHOLAS AVENUE","WEST 145 STREET",NA,"MANHATTAN",NA,NA,30,"C"," ",NA,999539,239499,"CM",1,45,1,1,2011,0,52,-73.944758,40.824031,1293861120,61,"Hamilton Heights","MN04"
"I63",2011,70,8,1012011,54,"A","I","P",2,"MISD",2,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N",164,164,"N","N"," "," ",NA,"M","B",12311900,24,5,5,145,"BK","BR","T"," ","R",NA,NA,"APT BUILDING","55","EAST 21 STREET","CATON AVENUE","WOODRUFF AVENUE",NA,"BROOKLYN",NA,NA,70,"J","24",NA,995201,177258,"CM",1,31,1,1,2011,0,54,-73.960533,40.653202,1293861240,62,"Flatbush","BK42"
"I64",2011,48,547,1012011,55,"A","O","P",1,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",48,48,"N","N"," "," ",NA,"M","B",12181958,62,5,8,190,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","PARK AVENUE","EAST 183 STREET",NA,"BRONX",NA,NA,48,"B","3",NA,1013358,251133,"CM",1,20,1,1,2011,0,55,-73.894777,40.855928,1293861300,63,"Fordham South","BX40"
"I65",2011,30,38,1012011,55,"A","O","P",1,"VIO/OPEN CONTAINER",5,"O","Y","N","N"," ","Y","OPEN CONTAINER",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",30,30,"N","N"," "," ",NA,"Z","P",9081985,25,5,5,150,"BK","BR","M"," ","R",NA,NA,"STREET","622","WEST 136 STREET","RIVERSIDE DRIVE","BROADWAY",NA,"MANHATTAN",NA,NA,30,"A"," ",NA,996630,238411,"CM",1,112,1,1,2011,0,55,-73.95527,40.82105,1293861300,64,"Manhattanville","MN06"
"I66",2011,44,490,1012011,100,"A","O","P",1,"MISD",2,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N",44,44,"Y","N"," "," ",NA,"M","B",2041994,16,4,0,1,"BR","BR","T"," ","R",NA,NA," "," "," ","COLLEGE AVENUE","EAST 166 STREET",NA,"BRONX",NA,NA,44,"H"," ",NA,1007814,241775,"CM",1,20,1,1,2011,1,0,-73.914851,40.83026,1293861600,65,"East Concourse-Concourse Village","BX14"
"I67",2011,42,12,1012011,100,"A","O","P",1,"FEL",1,"R","Y","N","N"," ","N"," ",0,0,"N","I","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","Y","N","N","N","N",42,42,"Y","Y","V","S",NA,"M","B",12311900,21,5,10,170,"BR","BR","M"," ","R",NA,NA,"STREET"," "," ","EAST 170 STREET","PROSPECT AVENUE",NA,"BRONX",NA,NA,42,"E"," ",NA,1012899,242796,"CM",1,20,1,1,2011,1,0,-73.896472,40.833047,1293861600,66,"Crotona Park East","BX75"
"I68",2011,106,8,1012011,100,"A","O","P",5,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"N"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",106,106,"N","N","V","S",NA,"M","Q",4241984,26,6,1,200,"BK","BR","M"," ","R",NA,NA,"STREET"," "," ","LIBERTY AVENUE","135 STREET",NA,"QUEENS",NA,NA,106,"G"," ",NA,1036423,191312,"CM",1,85,1,1,2011,1,0,-73.811864,40.69163,1293861600,67,"Richmond Hill","QN54"
"I69",2011,30,36,1012011,100,"A","I","P",3,"MISD/CRIM TRES",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",30,30,"N","N"," "," ",NA,"Z","Z",12311900,17,5,3,140,"BR","BK","M"," ","R",NA,NA,"RESIDENTIAL","3333","BROADWAY","WEST 135 STREET","WEST 134 STREET",NA,"MANHATTAN",NA,NA,30,"A"," ",18,996638,237956,"CM",1,31,1,1,2011,1,0,-73.955242,40.819801,1293861600,68,"Manhattanville","MN06"
"I70",2011,84,22,1012011,105,"1","I","T",1,"MISD",3,"V","Y","N","N"," ","N"," ",0,0,"Y"," ","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N",868,868,"N","N"," "," ",NA,"M","B",12311900,18,5,10,160,"BK","BR","M"," ","R",NA,NA,"N/B PLATFORM"," "," ","WILLOUGHBY STREET","JAY STREET",NA,"BROOKLYN",NA,NA,84,"E"," ",NA,987772,191476,"CM",1,9,1,1,2011,1,5,-73.987299,40.692233,1293861900,69,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","BK38"
"I71",2011,41,11,1012011,105,"A","O","P",1,"CPW",5,"P","Y","N","N"," ","Y","SPITTING",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",41,41,"Y","N"," "," ",NA,"M","Q",2201988,22,5,5,160,"BK","BR","M"," ","R",NA,NA,"STREET / SIDE"," "," ","SENECA AVENUE","BRYANT AVENUE",NA,"BRONX",NA,NA,41,"D","42",NA,1015610,237678,"CM",1,20,1,1,2011,1,5,-73.886699,40.818991,1293861900,70,"Hunts Point","BX27"
"I72",2011,115,208,1012011,105,"A","O","P",1,"FEL",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","Y","N","N","Y","Y","N","N","N","N","N","N","N",115,115,"Y","N"," "," ",NA,"M","Q",11011970,40,5,5,160,"BK","BR","T"," ","R",NA,NA,"STREET"," "," ","NORTHERN BLVD","88 ST",NA,"QUEENS",NA,NA,115," "," ",NA,1017554,214784,"CM",1,46,1,1,2011,1,5,-73.879789,40.756146,1293861900,71,"Jackson Heights","QN28"
"I73",2011,77,18,1012011,105,"A","O","P",2,"CPCS",5,"P","Y","N","N"," ","N"," ",0,0,"Y"," ","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N",77,77,"Y","N"," "," ",NA,"M","W",6291985,25,5,11,200,"BK","BK","M"," ","R",NA,NA,"STREET"," "," ","ALBANY AVENUE","SAINT MARKS AVENUE",NA,"BROOKLYN",NA,NA,77,"H","8",NA,1001200,185057,"CM",1,24,1,1,2011,1,5,-73.938893,40.674599,1293861900,72,"Crown Heights North","BK61"
